date,id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2023-03-02,1968087893@k,100,1,39824.0,2,1,1,1.012233396100263,esc
2023-03-02,1968840819@k,197,1,149800.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,1968995532@k,99,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,1969375854@k,29,1,7200.0,4,1,1,1.0367001883007891,new
2023-03-02,1969615260@k,70,1,50100.0,3,1,1,1.024466792200526,new
2023-03-02,1969677929@k,129,1,40493.0,2,1,1,1.012233396100263,esc
2023-03-02,19698596@n,106,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,1969943465@k,27,1,154155.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,1970031822@k,60,2,113812.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,1970409438@k,24,1,58200.0,4,1,2,1.6912937349432435,new
2023-03-02,1970624101@k,32,1,13900.0,4,1,1,1.0367001883007891,new
2023-03-02,1970970060@k,70,2,69761.0,3,2,2,2.012233396100263,new
2023-03-02,1971118579@k,181,1,49200.0,1,1,1,1.0,esc
2023-03-02,19711746@n,75,1,30400.0,3,1,1,1.024466792200526,new
2023-03-02,1971223533@k,120,1,34203.0,2,1,1,1.012233396100263,esc
2023-03-02,1971437969@k,186,1,37724.0,1,1,1,1.0,esc
2023-03-02,1971686637@k,107,1,44900.0,2,1,1,1.012233396100263,esc
2023-03-02,1971834668@k,59,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,1971915449@k,129,1,86918.0,2,1,2,1.6668269427427176,esc
2023-03-02,1972026630@k,102,1,14400.0,2,1,1,1.012233396100263,esc
2023-03-02,1972059161@k,13,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,1972164776@k,169,1,7200.0,1,1,1,1.0,esc
2023-03-02,1972404894@k,96,1,40000.0,2,1,1,1.012233396100263,esc
2023-03-02,1972422257@k,92,1,58200.0,3,1,2,1.6790603388429806,new
2023-03-02,1972429066@k,66,1,18850.0,3,1,1,1.024466792200526,new
2023-03-02,1972462226@k,67,1,28400.0,3,1,1,1.024466792200526,new
2023-03-02,1972495855@k,64,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,1972574451@k,198,1,45532.0,1,1,1,1.0,esc
2023-03-02,1973377382@k,159,1,33413.0,1,1,1,1.0,esc
2023-03-02,1973845026@k,114,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,1974110236@k,140,1,34733.0,2,1,1,1.012233396100263,esc
2023-03-02,1974178461@k,49,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,1974741782@k,71,1,28800.0,3,1,1,1.024466792200526,new
2023-03-02,1974748148@k,136,1,40475.0,2,1,1,1.012233396100263,esc
2023-03-02,19762548@n,101,1,12900.0,2,1,1,1.012233396100263,esc
2023-03-02,1976264684@k,2,1,17900.0,4,1,1,1.0367001883007891,new
2023-03-02,197641520@n,59,1,61500.0,3,1,2,1.6790603388429806,new
2023-03-02,1977202674@k,6,1,75470.0,4,1,2,1.6912937349432435,new
2023-03-02,1977455264@k,30,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,1978036637@k,8,1,72700.0,4,1,2,1.6912937349432435,new
2023-03-02,1978508668@k,184,1,39869.0,1,1,1,1.0,esc
2023-03-02,1979312356@k,34,2,107818.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,1979399994@k,132,1,32800.0,2,1,1,1.012233396100263,esc
2023-03-02,1979574596@k,82,1,20950.0,3,1,1,1.024466792200526,new
2023-03-02,1979934931@k,190,1,32800.0,1,1,1,1.0,esc
2023-03-02,19800266@n,22,1,19100.0,4,1,1,1.0367001883007891,new
2023-03-02,1980181584@g,80,1,16900.0,3,1,1,1.024466792200526,new
2023-03-02,1980319188@k,174,1,31800.0,1,1,1,1.0,esc
2023-03-02,19804272@n,162,1,15400.0,1,1,1,1.0,esc
2023-03-02,1980730621@k,157,1,31978.0,1,1,1,1.0,esc
2023-03-02,19808376@n,112,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,1980887198@k,102,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,198096897@n,90,2,102800.0,3,2,2,2.012233396100263,new
2023-03-02,1981183654@k,23,1,14900.0,4,1,1,1.0367001883007891,new
2023-03-02,1981458711@k,132,1,49684.0,2,1,1,1.012233396100263,esc
2023-03-02,1981482229@k,194,1,44800.0,1,1,1,1.0,esc
2023-03-02,1981488200@k,60,1,32323.0,3,1,1,1.024466792200526,new
2023-03-02,1981521818@k,67,1,26190.0,3,1,1,1.024466792200526,new
2023-03-02,1981637848@k,74,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,1981650165@k,49,2,74400.0,3,2,2,2.012233396100263,new
2023-03-02,1981699237@k,183,1,77800.0,1,1,2,1.6545935466424546,esc
2023-03-02,1981777092@k,132,1,30800.0,2,1,1,1.012233396100263,esc
2023-03-02,1981959076@k,185,1,47089.0,1,1,1,1.0,esc
2023-03-02,1982021774@k,79,1,37292.0,3,1,1,1.024466792200526,new
2023-03-02,1982024011@k,115,1,36999.0,2,1,1,1.012233396100263,esc
2023-03-02,1982038645@k,60,2,60271.0,3,2,2,2.012233396100263,new
2023-03-02,1982042679@k,16,1,40128.0,4,1,1,1.0367001883007891,new
2023-03-02,1982193701@k,129,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,1982196118@k,178,1,13721.0,1,1,1,1.0,esc
2023-03-02,1982217242@k,72,2,144350.0,3,2,3,2.6668269427427176,semi-VIP
2023-03-02,1982527154@k,114,1,34700.0,2,1,1,1.012233396100263,esc
2023-03-02,1982915879@k,70,1,56940.0,3,1,2,1.6790603388429806,new
2023-03-02,1983111632@k,200,1,39952.0,1,1,1,1.0,esc
2023-03-02,1983320051@k,13,1,36773.0,4,1,1,1.0367001883007891,new
2023-03-02,1983924393@k,70,1,36400.0,3,1,1,1.024466792200526,new
2023-03-02,1984272060@k,132,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,19843475@n,169,1,40769.0,1,1,1,1.0,esc
2023-03-02,1984437379@k,85,1,40800.0,3,1,1,1.024466792200526,new
2023-03-02,1984495028@k,136,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,1984921409@k,45,1,149000.0,4,1,3,2.345887281585698,semi-VIP
2023-03-02,1984929774@k,68,1,28400.0,3,1,1,1.024466792200526,new
2023-03-02,1985009827@k,22,1,32900.0,4,1,1,1.0367001883007891,new
2023-03-02,1985561263@k,51,2,79743.0,3,2,2,2.012233396100263,new
2023-03-02,1985762131@k,68,1,58100.0,3,1,2,1.6790603388429806,new
2023-03-02,1985998337@k,69,1,25939.0,3,1,1,1.024466792200526,new
2023-03-02,1986360735@k,75,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,1986449940@k,60,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,1986467027@k,28,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,1986576887@k,77,1,106300.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,1987093942@k,139,1,40400.0,2,1,1,1.012233396100263,esc
2023-03-02,1987298778@k,198,1,31169.0,1,1,1,1.0,esc
2023-03-02,19875452@n,122,1,41000.0,2,1,1,1.012233396100263,esc
2023-03-02,1987599220@k,20,3,138109.0,4,3,3,3.012233396100263,VIP
2023-03-02,1988085322@k,113,1,37784.0,2,1,1,1.012233396100263,esc
2023-03-02,198815980@n,0,3,143600.0,4,3,3,3.012233396100263,VIP
2023-03-02,1988672967@k,8,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,19888168@n,124,1,60250.0,2,1,2,1.6668269427427176,esc
2023-03-02,1988936537@k,151,1,41900.0,1,1,1,1.0,esc
2023-03-02,1989457162@k,181,1,39389.0,1,1,1,1.0,esc
2023-03-02,19895142@n,47,1,100200.0,3,1,2,1.6790603388429806,new
2023-03-02,1989574317@k,139,1,36880.0,2,1,1,1.012233396100263,esc
2023-03-02,19896353@n,129,1,43900.0,2,1,1,1.012233396100263,esc
2023-03-02,1989811905@k,71,1,31300.0,3,1,1,1.024466792200526,new
2023-03-02,1989901199@k,184,1,50300.0,1,1,1,1.0,esc
2023-03-02,1989950532@k,111,2,29410.0,2,2,1,1.3454064533575456,esc
2023-03-02,19904865@n,128,1,16900.0,2,1,1,1.012233396100263,esc
2023-03-02,1990633394@k,111,1,32889.0,2,1,1,1.012233396100263,esc
2023-03-02,1990651979@k,153,1,36900.0,1,1,1,1.0,esc
2023-03-02,1990804199@k,176,1,14400.0,1,1,1,1.0,esc
2023-03-02,1991027058@k,63,1,38900.0,3,1,1,1.024466792200526,new
2023-03-02,19912221@n,34,1,28900.0,4,1,1,1.0367001883007891,new
2023-03-02,1991254017@k,175,1,41000.0,1,1,1,1.0,esc
2023-03-02,1991266213@k,74,2,96551.0,3,2,2,2.012233396100263,new
2023-03-02,1991682756@k,191,1,15465.0,1,1,1,1.0,esc
2023-03-02,1991905773@k,44,1,29900.0,4,1,1,1.0367001883007891,new
2023-03-02,1991934614@k,90,1,37205.0,3,1,1,1.024466792200526,new
2023-03-02,1991962887@k,196,1,34735.0,1,1,1,1.0,esc
2023-03-02,1992174551@k,190,1,64900.0,1,1,2,1.6545935466424546,esc
2023-03-02,1992647391@k,106,1,52800.0,2,1,2,1.6668269427427176,esc
2023-03-02,19927707@n,50,1,37900.0,3,1,1,1.024466792200526,new
2023-03-02,1992890982@k,101,1,41900.0,2,1,1,1.012233396100263,esc
2023-03-02,1992944984@k,66,1,27700.0,3,1,1,1.024466792200526,new
2023-03-02,199327810@n,22,1,40900.0,4,1,1,1.0367001883007891,new
2023-03-02,1993324120@k,41,2,32800.0,4,2,1,1.3698732455580716,new
2023-03-02,1993356363@k,26,3,61721.0,4,3,2,2.357639849457809,ROYAL
2023-03-02,1993403066@k,31,2,40200.0,4,2,1,1.3698732455580716,new
2023-03-02,1993624967@k,169,1,30669.0,1,1,1,1.0,esc
2023-03-02,1993643990@k,114,1,135500.0,2,1,3,2.3214204893851718,esc-VIP
2023-03-02,1994466221@k,31,1,14400.0,4,1,1,1.0367001883007891,new
2023-03-02,1994880974@k,77,2,57500.0,3,2,2,2.012233396100263,new
2023-03-02,1995057058@k,166,1,33900.0,1,1,1,1.0,esc
2023-03-02,1995328168@k,11,1,23100.0,4,1,1,1.0367001883007891,new
2023-03-02,199548092@n,82,1,33900.0,3,1,1,1.024466792200526,new
2023-03-02,19956842@n,62,2,76600.0,3,2,2,2.012233396100263,new
2023-03-02,199573210@n,43,1,12900.0,4,1,1,1.0367001883007891,new
2023-03-02,1996649279@k,122,1,37886.0,2,1,1,1.012233396100263,esc
2023-03-02,1996839790@k,47,1,40829.0,3,1,1,1.024466792200526,new
2023-03-02,1996923850@k,80,1,39400.0,3,1,1,1.024466792200526,new
2023-03-02,1997023680@k,75,1,109500.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,199704675@n,114,1,35000.0,2,1,1,1.012233396100263,esc
2023-03-02,1997128765@k,74,1,53600.0,3,1,2,1.6790603388429806,new
2023-03-02,1997454578@k,76,1,30000.0,3,1,1,1.024466792200526,new
2023-03-02,1997510204@k,69,1,32900.0,3,1,1,1.024466792200526,new
2023-03-02,1997518093@k,198,1,47300.0,1,1,1,1.0,esc
2023-03-02,1997532547@k,52,1,43800.0,3,1,1,1.024466792200526,new
2023-03-02,1997692483@k,66,1,28400.0,3,1,1,1.024466792200526,new
2023-03-02,1997810159@k,62,1,24800.0,3,1,1,1.024466792200526,new
2023-03-02,1997918132@k,120,2,69150.0,2,2,2,2.0,esc
2023-03-02,1998043653@k,61,1,29257.0,3,1,1,1.024466792200526,new
2023-03-02,1998200888@k,67,1,25694.0,3,1,1,1.024466792200526,new
2023-03-02,1998297@n,123,1,55570.0,2,1,2,1.6668269427427176,esc
2023-03-02,19983608@n,185,1,17900.0,1,1,1,1.0,esc
2023-03-02,1998363552@k,48,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,19983642@n,31,1,37900.0,4,1,1,1.0367001883007891,new
2023-03-02,1998491972@k,75,1,26594.0,3,1,1,1.024466792200526,new
2023-03-02,1999170364@k,0,2,85590.0,4,2,2,2.024466792200526,new
2023-03-02,1999264879@k,73,1,32300.0,3,1,1,1.024466792200526,new
2023-03-02,1999284457@k,49,1,41900.0,3,1,1,1.024466792200526,new
2023-03-02,1999419484@g,70,1,31400.0,3,1,1,1.024466792200526,new
2023-03-02,1999574483@k,192,1,98000.0,1,1,2,1.6545935466424546,esc
2023-03-02,1999896522@k,60,1,30300.0,3,1,1,1.024466792200526,new
2023-03-02,1999926366@k,60,1,54379.0,3,1,2,1.6790603388429806,new
2023-03-02,20000229@n,61,1,32400.0,3,1,1,1.024466792200526,new
2023-03-02,2000394147@k,202,1,54400.0,1,1,2,1.6545935466424546,esc
2023-03-02,2000620986@k,114,3,70904.0,2,3,2,2.333173057257283,esc
2023-03-02,2000702763@k,22,2,77674.0,4,2,2,2.024466792200526,new
2023-03-02,2000986017@k,194,1,35774.0,1,1,1,1.0,esc
2023-03-02,2001243452@k,33,2,51897.0,4,2,2,2.024466792200526,new
2023-03-02,2001518625@k,71,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,2001647758@k,114,1,37900.0,2,1,1,1.012233396100263,esc
2023-03-02,2001661587@k,196,1,51346.0,1,1,2,1.6545935466424546,esc
2023-03-02,20019387@n,180,1,40900.0,1,1,1,1.0,esc
2023-03-02,2002121426@k,107,1,47793.0,2,1,1,1.012233396100263,esc
2023-03-02,2002596597@k,21,1,19100.0,4,1,1,1.0367001883007891,new
2023-03-02,2002793428@k,141,1,36900.0,2,1,1,1.012233396100263,esc
2023-03-02,2002813989@k,106,1,43569.0,2,1,1,1.012233396100263,esc
2023-03-02,2003160806@k,138,1,29800.0,2,1,1,1.012233396100263,esc
2023-03-02,2003186795@n,35,1,27900.0,4,1,1,1.0367001883007891,new
2023-03-02,2003214660@k,137,1,37873.0,2,1,1,1.012233396100263,esc
2023-03-02,2003215898@k,148,1,40761.0,2,1,1,1.012233396100263,esc
2023-03-02,2003250940@k,115,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,2003436661@k,189,1,50241.0,1,1,1,1.0,esc
2023-03-02,20034590@n,30,1,44800.0,4,1,1,1.0367001883007891,new
2023-03-02,2003490183@k,60,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,2003813076@k,127,1,43591.0,2,1,1,1.012233396100263,esc
2023-03-02,2003915945@k,124,1,15807.0,2,1,1,1.012233396100263,esc
2023-03-02,2003992076@k,36,1,68801.0,4,1,2,1.6912937349432435,new
2023-03-02,2004514597@k,200,1,47300.0,1,1,1,1.0,esc
2023-03-02,2004526412@k,141,1,36478.0,2,1,1,1.012233396100263,esc
2023-03-02,2004547137@k,12,2,78066.0,4,2,2,2.024466792200526,new
2023-03-02,2004561989@k,92,1,40900.0,3,1,1,1.024466792200526,new
2023-03-02,2004578991@k,22,2,96517.0,4,2,2,2.024466792200526,new
2023-03-02,200476109@n,23,2,56800.0,4,2,2,2.024466792200526,new
2023-03-02,2005083415@k,170,1,44652.0,1,1,1,1.0,esc
2023-03-02,2005151317@k,31,2,76700.0,4,2,2,2.024466792200526,new
2023-03-02,200530276@n,75,1,76300.0,3,1,2,1.6790603388429806,new
2023-03-02,2005308756@k,66,1,107625.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,2005359107@k,29,1,40631.0,4,1,1,1.0367001883007891,new
2023-03-02,2005376769@n,72,1,32300.0,3,1,1,1.024466792200526,new
2023-03-02,2005499660@k,23,1,35938.0,4,1,1,1.0367001883007891,new
2023-03-02,2005538677@k,7,1,13586.0,4,1,1,1.0367001883007891,new
2023-03-02,2005722238@k,112,1,36000.0,2,1,1,1.012233396100263,esc
2023-03-02,2005792414@k,64,1,33400.0,3,1,1,1.024466792200526,new
2023-03-02,2005796965@k,197,1,36800.0,1,1,1,1.0,esc
2023-03-02,2006003973@k,168,1,34693.0,1,1,1,1.0,esc
2023-03-02,2006039813@k,28,1,39200.0,4,1,1,1.0367001883007891,new
2023-03-02,2006265920@k,73,3,32900.0,3,3,1,1.6908129067150912,ROYAL
2023-03-02,2006552282@k,2,1,34900.0,4,1,1,1.0367001883007891,new
2023-03-02,2006751941@k,124,2,34120.0,2,2,1,1.3454064533575456,esc
2023-03-02,2006772662@k,72,1,37400.0,3,1,1,1.024466792200526,new
2023-03-02,2006897693@k,150,1,39789.0,1,1,1,1.0,esc
2023-03-02,20069148@n,73,1,129400.0,3,1,3,2.333653885485435,semi-VIP
2023-03-02,2007177473@k,174,1,49150.0,1,1,1,1.0,esc
2023-03-02,2007223877@k,56,1,77295.0,3,1,2,1.6790603388429806,new
2023-03-02,2007289118@k,92,1,39932.0,3,1,1,1.024466792200526,new
2023-03-02,2007385331@k,203,1,46900.0,1,1,1,1.0,esc
2023-03-02,2007396714@k,61,1,26199.0,3,1,1,1.024466792200526,new
2023-03-02,2007467625@k,10,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,2007573651@k,148,1,39400.0,2,1,1,1.012233396100263,esc
2023-03-02,2007607803@k,184,1,154000.0,1,1,3,2.309187093284909,esc-VIP
2023-03-02,200762365@n,102,1,12900.0,2,1,1,1.012233396100263,esc
2023-03-02,2007988419@k,66,1,26955.0,3,1,1,1.024466792200526,new
2023-03-02,2008220556@k,163,1,62700.0,1,1,2,1.6545935466424546,esc
2023-03-02,2008974047@k,114,2,79986.0,2,2,2,2.0,esc
2023-03-02,2009048002@k,67,1,33700.0,3,1,1,1.024466792200526,new
2023-03-02,2010017910@k,98,1,40000.0,2,1,1,1.012233396100263,esc
2023-03-02,2010071111@k,31,2,116307.0,4,2,3,2.6790603388429806,semi-VIP
2023-03-02,2010394460@k,31,1,35266.0,4,1,1,1.0367001883007891,new
2023-03-02,2010487524@k,193,1,37356.0,1,1,1,1.0,esc
2023-03-02,2010690164@k,1,1,32397.0,4,1,1,1.0367001883007891,new
2023-03-02,2010708643@k,71,1,23300.0,3,1,1,1.024466792200526,new
2023-03-02,2011201652@k,100,1,36566.0,2,1,1,1.012233396100263,esc
2023-03-02,2011245850@k,71,1,30800.0,3,1,1,1.024466792200526,new
2023-03-02,2011487665@k,186,1,37799.0,1,1,1,1.0,esc
2023-03-02,2011661655@k,23,1,14900.0,4,1,1,1.0367001883007891,new
2023-03-02,2011730932@k,141,1,73546.0,2,1,2,1.6668269427427176,esc
2023-03-02,2011876856@k,20,1,38900.0,4,1,1,1.0367001883007891,new
2023-03-02,2011920096@k,97,1,19519.0,2,1,1,1.012233396100263,esc
2023-03-02,2011962017@k,64,1,35736.0,3,1,1,1.024466792200526,new
2023-03-02,201205626@n,204,1,37989.0,1,1,1,1.0,esc
2023-03-02,2012062859@k,16,1,54300.0,4,1,2,1.6912937349432435,new
2023-03-02,2012240080@k,121,1,75700.0,2,1,2,1.6668269427427176,esc
2023-03-02,2012254762@k,106,1,32401.0,2,1,1,1.012233396100263,esc
2023-03-02,2012472395@k,156,1,33700.0,1,1,1,1.0,esc
2023-03-02,2012483805@k,104,1,39746.0,2,1,1,1.012233396100263,esc
2023-03-02,2012500382@k,132,1,17900.0,2,1,1,1.012233396100263,esc
2023-03-02,2012519228@k,117,1,12700.0,2,1,1,1.012233396100263,esc
2023-03-02,2012750568@k,0,1,48979.0,4,1,1,1.0367001883007891,new
2023-03-02,2012768155@k,188,1,103135.0,1,1,2,1.6545935466424546,esc
